DTPU0000000614,cb,cd,dd,gc,ef
DTPU0000000615,hj,gj,hk,ji,hl
DTPU0000000616,gc,dq,gd,bf,gi
DTPU0000000617,hc,de,fd,ee,lk
DTPU0000000618,ep,pb,jp,fq,oc
DTPU0000000619,nf,nh,mi,ri,rj
DTPU0000000620,md,ic,kf,lf,me
DTPU0000000621,md,jc,ld,qc,ic
DTPU0000000622,gn,hp,gr,eh,bn
DTPU0000000623,hp,gr,dl,eq,dr
DTPU0000000624,bj,gk,fj,ch,ek
DTPU0000000625,so,gh,ps,ls,od
DTPU0000000626,na,jo,al,sp,ka
DTPU0000000627,nf,mg,oc,md,pg
DTPU0000000628,nh,mg,mf,ng,ki
DTPU0000000629,bb,gg,ee,gf,fd
DTPU0000000630,on,kp,nn,ko,qn
DTPU0000000631,ie,id,if,fd,hi
DTPU0000000632,ql,qk,oj,ok,pi
DTPU0000000633,cc,bc,bj,db,cb
DTPU0000000634,ei,cm,co,dp,hc
DTPU0000000635,me,ig,of,nh,sk
DTPU0000000636,fp,ip,io,lk,cl
DTPU0000000637,hg,fb,fg,ef,ig
DTPU0000000638,of,je,og,lc,id
DTPU0000000639,ll,ol,on,po,mi
DTPU0000000640,lh,kh,kg,lg,ld
DTPU0000000641,ec,cc,gc,ch,bi
DTPU0000000642,ec,db,ha,bc,ie
DTPU0000000643,lg,le,li,ke,kc
DTPU0000000644,jd,fc,cn,fq,cf
DTPU0000000645,nb,lc,qc,qb,oa
DTPU0000000646,cd,cb,ac,ce,ee
DTPU0000000647,ad,bc,eo,gn,bp
DTPU0000000648,hp,iq,jp,hr,fr
DTPU0000000649,ig,ih,ke,mg,hh
DTPU0000000650,nf,nb,ch,cn,ng
DTPU0000000651,ng,pf,ph,qg,rh
DTPU0000000652,ee,be,cg,fe,bj
DTPU0000000653,nc,mb,lh,kd,oc
DTPU0000000654,pn,pm,qo,rm,rn
DTPU0000000655,or,nq,mh,qj,mq
DTPU0000000656,ql,ol,pj,nl,qk
DTPU0000000657,gd,gc,cg,dh,bj
DTPU0000000658,ka,ld,la,pb,ob
DTPU0000000659,dn,ak,al,so,hm
DTPU0000000660,li,jk,kj,mh,ic
DTPU0000000661,nh,lh,li,kh,of
DTPU0000000662,re,mb,rf,qc,qh
DTPU0000000663,fl,el,cl,hk,gk
DTPU0000000664,hf,ab,je,jd,ah
DTPU0000000665,fh,lr,le,ob,de
DTPU0000000666,ie,kb,fb,ja,gd
DTPU0000000667,kc,df,ca,oe,qf
DTPU0000000668,nb,ob,ne,re,qd
DTPU0000000669,do,ed,pj,ec,co
DTPU0000000670,fs,es,js,eo,cr
DTPU0000000671,kc,jb,od,hd,qc
DTPU0000000672,oc,nj,mb,kb,oe
DTPU0000000673,jp,jr,np,on,pk
DTPU0000000674,db,fc,fe,hd,eb
DTPU0000000675,qn,pp,pn,oq,qp
DTPU0000000676,le,oh,mh,nd,qj
DTPU0000000677,pk,ok,ql,pr,qk
DTPU0000000678,nn,lk,mm,lm,pm
DTPU0000000679,rc,jd,jc,mk,je
DTPU0000000680,rr,qr,po,rp,ps
DTPU0000000681,mm,ll,mn,nl,nm
DTPU0000000682,mk,li,mn,ln,mj
DTPU0000000683,nh,oj,qe,qc,ri
DTPU0000000684,qf,sd,ep,de,sc
DTPU0000000685,iq,ip,ep,jo,hn
DTPU0000000686,nk,ol,mm,om,rl
DTPU0000000687,ci,dk,di,dl,ck
DTPU0000000688,mh,rl,bj,oq,je
DTPU0000000689,rn,sn,sp,rc,oq
DTPU0000000690,hq,gn,gq,fp,gr
DTPU0000000691,sh,sg,rj,rk,gp
DTPU0000000692,gb,fe,ic,ee,ef
DTPU0000000693,in,im,io,gq,hq
DTPU0000000694,sn,rk,rg,rj,le
DTPU0000000695,kc,lb,kd,na,kb
DTPU0000000696,ip,ir,hn,ck,er
DTPU0000000697,ep,ip,jo,ac,ld
DTPU0000000698,dk,dh,gg,dg,ci
DTPU0000000699,oe,hb,la,jr,lb
DTPU0000000700,jc,fc,kd,ke,ge
DTPU0000000701,ib,jc,ge,kb,hf
DTPU0000000702,nc,po,de,qo,dq
DTPU0000000703,oj,kf,lf,rq,lg
DTPU0000000704,hl,ik,kn,in,hm
DTPU0000000705,oh,qi,qh,pj,pg
DTPU0000000706,ke,of,hd,ni,dh
DTPU0000000707,en,in,fn,im,hn
DTPU0000000708,rm,mq,oq,rn,rj
DTPU0000000709,oc,od,pb,qb,rd
DTPU0000000710,ij,hf,gj,hh,hk
DTPU0000000711,cm,dn,ek,dm,gn
DTPU0000000712,rm,bn,kh,so,ii
DTPU0000000713,on,ql,lk,qg,ml
DTPU0000000714,la,ob,fd,ic,ka
DTPU0000000715,es,dq,fs,gs,cs
DTPU0000000716,be,bc,le,cf,bb
DTPU0000000717,ol,pj,sl,os,sk
DTPU0000000718,re,rc,rf,rb,sc
DTPU0000000719,op,po,rp,qq,rq
DTPU0000000720,fk,gk,ff,fg,ih
DTPU0000000721,of,qi,mc,qc,qh
DTPU0000000722,fr,ir,er,nl,jm
DTPU0000000723,fr,fs,ds,cs,gs
DTPU0000000724,ji,hj,jk,hi,ik
DTPU0000000725,od,nd,rq,jc,ss
DTPU0000000726,fg,eh,ei,fh,ie
DTPU0000000727,dj,ei,ii,fj,ag
DTPU0000000728,pd,qe,pb,qg,re
DTPU0000000729,oh,ke,pe,fh,ia
DTPU0000000730,iq,fo,ii,eo,gp
DTPU0000000731,pn,ok,os,on,np
DTPU0000000732,ce,cg,fd,dh,ee
DTPU0000000733,qe,rg,ne,ll,le
DTPU0000000734,ck,fc,gc,cf,bj
DTPU0000000735,ec,bc,ce,cb,bd
DTPU0000000736,nj,pk,rp,ng,md
DTPU0000000737,la,lb,ne,oa,pa
DTPU0000000738,sl,ph,ib,eq,nj
DTPU0000000739,pc,oc,lc,pb,kd
DTPU0000000740,mq,mp,hn,gn,jr
DTPU0000000741,om,nn,np,on,oq
DTPU0000000742,lp,gr,op,ms,ds
DTPU0000000743,cr,cs,eq,bp,br
DTPU0000000744,kf,gd,jd,hb,ke
DTPU0000000745,ik,lc,gj,mc,md
DTPU0000000746,de,ee,ff,bf,ck
DTPU0000000747,sm,ql,sl,sk,mp
DTPU0000000748,go,in,jm,ho,dn
DTPU0000000749,le,lh,fd,lb,kd
DTPU0000000750,ne,li,lh,mh,kh
DTPU0000000751,lh,li,og,pf,pl
DTPU0000000752,ja,ha,ia,kc,ae
DTPU0000000753,ne,qc,ic,pc,qf
DTPU0000000754,pl,qh,nm,nn,no
DTPU0000000755,ji,ik,jj,gi,ie
DTPU0000000756,nf,me,mf,kf,oe
DTPU0000000757,dr,cq,ns,fr,fs
DTPU0000000758,ki,kk,lk,hc,jl
DTPU0000000759,dc,ce,db,jc,kc
DTPU0000000760,bi,ci,ei,ha,fh
DTPU0000000761,gr,fr,dk,fs,gs
DTPU0000000762,pj,nk,pn,pk,qk
DTPU0000000763,rl,rh,om,mk,nl
DTPU0000000764,hl,dm,gm,dn,hg
DTPU0000000765,gg,ie,ej,lf,bf
DTPU0000000766,mg,nb,ob,og,rd
DTPU0000000767,qh,qe,qf,rf,pc
DTPU0000000768,bq,qn,gc,iq,ci
DTPU0000000769,ao,ap,ip,jq,fn
DTPU0000000770,cq,bq,cl,co,cm
DTPU0000000771,df,dg,ef,hl,ph
DTPU0000000772,bo,bq,hd,he,gd
DTPU0000000773,me,le,kf,lf,ke
DTPU0000000774,co,bn,cp,aq,fs
DTPU0000000775,cm,bl,bn,bp,fn
DTPU0000000776,cj,bk,bd,cd,bj
DTPU0000000777,fe,bg,de,ef,df
DTPU0000000778,lc,cf,ld,in,mg
DTPU0000000779,rf,qe,qd,pk,od
DTPU0000000780,jh,hf,he,kj,fh
DTPU0000000781,en,fo,gn,dj,di
DTPU0000000782,id,kd,je,fc,la
DTPU0000000783,qg,pl,lc,jl,mc
DTPU0000000784,qf,qg,kf,md,rf
DTPU0000000785,ip,jr,hs,jq,fq
DTPU0000000786,be,ce,cf,dc,bd
DTPU0000000787,mr,lr,lp,oq,kr
DTPU0000000788,in,km,of,kn,nd
DTPU0000000789,ho,bq,go,cg,cr
DTPU0000000790,si,gd,pl,js,se
DTPU0000000791,rp,qr,sr,po,sq
DTPU0000000792,pm,mo,lp,on,nn
DTPU0000000793,pl,rj,gq,of,sn
DTPU0000000794,gf,jg,jh,md,ff
DTPU0000000795,er,hc,fo,qp,ep
DTPU0000000796,lg,lf,mm,ml,kg
DTPU0000000797,in,gk,gj,io,hm
DTPU0000000798,dm,cm,cq,co,do
DTPU0000000799,jp,cn,hq,dj,jq
DTPU0000000800,qc,rd,re,rc,md
DTPU0000000801,ec,cc,eg,bl,gn
DTPU0000000802,fq,fr,ep,dr,bp
DTPU0000000803,kc,lc,ld,kd,jd
DTPU0000000804,mb,ob,pc,lb,qc
DTPU0000000805,di,ff,ig,lf,mo
DTPU0000000806,lm,nl,kn,nm,nq
DTPU0000000807,qe,rf,rg,re,jf
DTPU0000000808,kk,jm,jl,kn,oj
DTPU0000000809,kl,ik,ll,kk,hh
DTPU0000000810,bq,dq,dp,bp,eq
DTPU0000000811,oe,me,nh,rj,qd
DTPU0000000812,kg,jh,jd,lg,lf
DTPU0000000813,ek,ak,hg,jb,kk
DTPU0000000814,pn,ok,jh,mj,om
DTPU0000000815,dj,ih,ep,cl,bm
DTPU0000000816,dd,qf,nc,ed,jj
DTPU0000000817,ij,ii,hh,gq,ih
DTPU0000000818,jg,mi,oj,pi,jf
DTPU0000000819,fl,kk,em,gm,hl
DTPU0000000820,dd,ce,fd,ig,hg
DTPU0000000821,lq,rr,qk,qj,or
DTPU0000000822,bc,ac,dd,bb,bi
DTPU0000000823,il,kn,ik,in,ln
DTPU0000000824,fo,fm,gl,hm,hl
DTPU0000000825,pq,pp,dc,qp,dd
DTPU0000000826,mg,jh,ki,li,jj
DTPU0000000827,jg,gh,gg,jh,ii
DTPU0000000828,mb,le,kd,ne,nf
DTPU0000000829,ic,jc,kd,hc,ke
DTPU0000000830,ia,jd,he,ke,jf
DTPU0000000831,se,qf,qe,sd,de
DTPU0000000832,dm,cl,cn,en,bn
DTPU0000000833,fh,ei,gg,gk,fj
DTPU0000000834,dp,cl,bo,bl,hp
DTPU0000000835,gd,fd,ge,ga,id
DTPU0000000836,ng,of,og,nf,ne
DTPU0000000837,gb,fa,ha,eb,bp
DTPU0000000838,dg,bh,dh,ci,bg
DTPU0000000839,bj,ks,la,es,kf
DTPU0000000840,hd,dm,af,dh,bk
DTPU0000000841,rf,re,rb,rc,ob
DTPU0000000842,id,jf,ke,jd,le
DTPU0000000843,jp,ho,jl,il,mn
DTPU0000000844,mk,ap,dq,ba,dr
DTPU0000000845,cd,ch,ci,bd,cj
DTPU0000000846,ho,jm,iq,kq,ln
DTPU0000000847,kp,ns,fs,ke,nn
DTPU0000000848,in,fk,jo,go,hl
DTPU0000000849,oi,nl,ri,re,md
DTPU0000000850,il,lm,ml,mk,mi
DTPU0000000851,hd,he,ed,bc,ck
DTPU0000000852,ij,ih,hh,gi,hk
DTPU0000000853,ll,pn,lm,kl,km
DTPU0000000854,qm,rl,no,ks,hp
DTPU0000000855,qj,pn,oi,ni,no
DTPU0000000856,hq,gr,iq,fr,ir
DTPU0000000857,qh,sg,rd,oa,qd
DTPU0000000858,gf,ff,gj,ce,ei
DTPU0000000859,qe,pg,pf,qf,qd
DTPU0000000860,js,cl,fr,cq,hr
DTPU0000000861,rq,rr,qq,qm,lq
DTPU0000000862,el,hk,dl,eq,dq
DTPU0000000863,oc,ob,mc,md,qc
DTPU0000000864,ph,qh,qg,rl,qk
DTPU0000000865,dg,ad,cj,bk,bm
DTPU0000000866,eg,gj,cg,fg,ik
DTPU0000000867,gp,ho,kq,kp,fp
DTPU0000000868,kb,ka,mb,kd,pb
DTPU0000000869,pq,pp,qp,cd,dd
DTPU0000000870,bh,bc,eh,ag,cd
DTPU0000000871,ko,hk,go,om,nb
DTPU0000000872,mm,jk,il,ik,jl
DTPU0000000873,nk,qj,qi,pl,ql
DTPU0000000874,of,pe,pf,lf,od
DTPU0000000875,jd,ib,ge,jb,hd
DTPU0000000876,qr,le,rs,kf,pb
DTPU0000000877,rm,rg,po,ji,gm
DTPU0000000878,ce,ed,cd,dc,ee
DTPU0000000879,mk,ml,mm,lk,ok
DTPU0000000880,hh,hg,kj,ki,ko
DTPU0000000881,id,hf,ie,kc,fe
DTPU0000000882,hd,hc,cj,dj,ic
DTPU0000000883,ek,ck,ho,se,lr
DTPU0000000884,ak,bk,dm,ph,cn
DTPU0000000885,om,qm,nm,on,ql
DTPU0000000886,ha,le,hn,kk,ao
DTPU0000000887,fg,kd,if,eg,ii
DTPU0000000888,oj,mj,ni,og,mk
DTPU0000000889,pr,or,rq,cf,op
DTPU0000000890,sd,pc,sf,qb,ka
DTPU0000000891,pe,fi,ji,ii,qb
DTPU0000000892,pk,nj,rj,nl,pn
DTPU0000000893,bn,bo,cm,ck,co
DTPU0000000894,jc,mc,jb,ld,mb
DTPU0000000895,qo,ql,pn,ro,rp
DTPU0000000896,ha,ed,be,kf,bd
DTPU0000000897,pd,oa,qb,nf,rc
DTPU0000000898,nc,po,qo,qf,eq
DTPU0000000899,qe,pe,qf,pb,pf
DTPU0000000900,gd,bd,gb,fb,fe
DTPU0000000901,ni,nh,oh,je,id
DTPU0000000902,qn,qm,oo,no,rn
DTPU0000000903,nh,mi,jm,oh,ph
DTPU0000000904,kc,jb,jc,ke,lf
DTPU0000000905,gm,ik,bo,ro,eg
DTPU0000000906,bl,dm,dn,bk,nr
DTPU0000000907,fk,hk,fl,gm,dh
DTPU0000000908,lr,kk,ls,js,ml
DTPU0000000909,cm,am,dn,an,ao
DTPU0000000910,lm,kk,fl,gl,on
DTPU0000000911,rs,bn,pg,ng,am
DTPU0000000912,jl,ki,mm,hh,hj
DTPU0000000913,sr,qs,sp,sk,cs
DTPU0000000914,df,dh,bg,dg,bh
DTPU0000000915,or,om,rn,nr,nl
DTPU0000000916,sp,ab,ph,en,pk
DTPU0000000917,fk,dh,hk,ff,gk
DTPU0000000918,qo,pm,ro,ps,ed
DTPU0000000919,fq,hr,hq,er,gp
DTPU0000000920,ps,on,os,so,ns
DTPU0000000921,md,oc,mc,lc,od
DTPU0000000922,cf,fc,lc,kg,cn
DTPU0000000923,kp,kq,cf,qf,fc
DTPU0000000924,nn,lp,ks,nr,ko
DTPU0000000925,oc,ob,qb,rd,qg
DTPU0000000926,pd,dd,pp,dc,cd
DTPU0000000927,lk,ni,kj,me,nj
DTPU0000000928,ga,ed,ch,ad,ci
DTPU0000000929,ok,nj,ml,qq,pl
DTPU0000000930,oh,nf,ki,mi,pg
DTPU0000000931,ol,rn,om,pk,ro
DTPU0000000932,rj,qg,pj,pg,qk
DTPU0000000933,on,kg,lj,nq,ps
DTPU0000000934,gn,ho,iq,kq,fq
DTPU0000000935,kc,ld,kd,ji,lf
DTPU0000000936,qn,lq,qm,pn,oq
DTPU0000000937,if,jf,ic,gf,hb
DTPU0000000938,ph,sj,rj,se,rg
DTPU0000000939,gf,fg,gh,fk,fl
DTPU0000000940,sr,lj,rk,sq,fk
DTPU0000000941,dd,dc,cd,po,ed
DTPU0000000942,dg,bg,fg,gc,fd
DTPU0000000943,nj,jf,jj,ic,jc
DTPU0000000944,rd,ob,re,qb,sm
DTPU0000000945,nk,mm,ri,mp,pl
DTPU0000000946,jo,kp,ms,ns,ks
DTPU0000000947,hl,kj,hm,li,il
DTPU0000000948,kg,ki,lh,nd,od
DTPU0000000949,rs,rk,qf,sn,qg
DTPU0000000950,pg,ph,rh,rf,oh
DTPU0000000951,pk,ol,mk,ml,pl
DTPU0000000952,go,io,iq,fp,ki
DTPU0000000953,di,if,ik,ef,ij
DTPU0000000954,iq,ip,hp,dh,ch
DTPU0000000955,pe,sd,qf,qc,ob
DTPU0000000956,bj,bm,mg,bn,ir
DTPU0000000957,cb,da,jd,je,kd
DTPU0000000958,rj,gs,np,rk,bl
DTPU0000000959,qn,qr,rr,qq,rp
DTPU0000000960,dn,do,el,dm,fm
DTPU0000000961,lj,me,sp,ns,mb
DTPU0000000962,kp,ko,jn,kn,fo
DTPU0000000963,qi,pi,oi,ph,qm
DTPU0000000964,lk,nh,fg,no,me
DTPU0000000965,dj,dm,ck,bi,ej
DTPU0000000966,in,jo,io,fp,cq
DTPU0000000967,ne,md,ki,gd,ic
DTPU0000000968,rp,lr,rr,mr,sp
DTPU0000000969,dk,cl,dl,pq,ag
DTPU0000000970,lk,jl,im,qh,nl
DTPU0000000971,ee,df,fe,ff,cg
DTPU0000000972,pe,qf,qd,qg,nd
DTPU0000000973,qm,pj,ql,pl,rl
DTPU0000000974,ne,me,nf,on,mf
DTPU0000000975,lh,ih,fl,mj,ji
DTPU0000000976,ec,de,cf,bf,gc
DTPU0000000977,nd,md,ne,mc,ob
DTPU0000000978,hd,gb,bi,hb,kc
DTPU0000000979,ns,ls,pq,oq,ps
DTPU0000000980,om,qm,ok,qr,pk
DTPU0000000981,fk,cm,is,hs,ab
DTPU0000000982,jn,jp,lp,km,ml
DTPU0000000983,pj,qj,od,ri,rr
DTPU0000000984,cl,de,co,fp,fq
DTPU0000000985,mn,rl,mk,rn,jp
DTPU0000000986,cg,oh,eg,ef,he
DTPU0000000987,ir,gr,ls,iq,hr
DTPU0000000988,jo,em,lo,gn,gm
DTPU0000000989,il,lh,ol,hm,fp
DTPU0000000990,of,pd,mg,oe,rn
DTPU0000000991,pl,pi,rk,ph,oi
DTPU0000000992,pf,pg,rg,pm,nl
DTPU0000000993,mk,po,sn,pm,so
DTPU0000000994,fd,ib,hd,fb,kb
DTPU0000000995,pq,pp,qp,dc,cd
DTPU0000000996,oc,qd,le,og,mc
DTPU0000000997,lj,if,oe,hg,el
DTPU0000000998,gm,im,jp,hq,kp
DTPU0000000999,cn,cp,bp,dl,dq
DTPU0000001000,ps,ml,fm,og,jb
DTPU0000001001,ag,bb,ba,he,ac
DTPU0000001002,pn,no,mo,ko,nl
DTPU0000001003,ik,lh,kk,li,fo
DTPU0000001004,ck,ei,dj,fl,fi
DTPU0000001005,gr,fp,go,ip,eq
DTPU0000001006,bq,bp,eq,br,ep
DTPU0000001007,pj,sm,kq,mm,mr
DTPU0000001008,is,hs,sk,of,gs
DTPU0000001009,kf,lg,le,jf,oh
DTPU0000001010,mh,ri,nf,sl,mg
DTPU0000001011,ih,mj,mh,lm,mi
DTPU0000001012,sm,lr,rf,lq,fi
DTPU0000001013,ee,dh,cc,ci,ch
DTPU0000001014,ee,ef,he,hr,om
DTPU0000001015,lj,ki,kk,nk,jh
DTPU0000001016,ck,ss,sh,re,hq
DTPU0000001017,cl,ak,el,jh,bn
DTPU0000001018,qp,rp,pq,rn,rq
DTPU0000001019,df,bd,ee,de,cd
DTPU0000001020,ci,ch,ee,di,cj
DTPU0000001021,gi,fg,af,eh,gc
DTPU0000001022,nc,me,nb,ne,of
DTPU0000001023,ij,jj,hc,hi,gf
DTPU0000001024,ib,id,ge,jd,fd
DTPU0000001025,nc,nd,qb,qd,mc
DTPU0000001026,in,gm,fn,fm,hm
DTPU0000001027,fe,ee,fh,gg,hd
DTPU0000001028,gp,il,jl,gm,ik
DTPU0000001029,rd,qd,mq,pe,sf
DTPU0000001030,jq,hq,jo,gp,hm
DTPU0000001031,qk,ok,qj,np,pl
DTPU0000001032,ck,dl,em,fp,bo
DTPU0000001033,fi,dg,ki,gg,gi
DTPU0000001034,sr,qs,nn,nm,of
DTPU0000001035,gd,if,hc,hd,he
DTPU0000001036,bg,cf,bf,ei,di
DTPU0000001037,rk,rm,qk,nm,ni
DTPU0000001038,hm,po,rj,oo,gk
DTPU0000001039,mr,mk,fq,sq,mq
DTPU0000001040,ll,lm,jm,jl,mj
DTPU0000001041,re,ob,qg,rb,qb
DTPU0000001042,hl,el,hk,em,cm
DTPU0000001043,oq,qj,qo,op,nm
DTPU0000001044,er,cp,bq,dq,ep
DTPU0000001045,rb,rc,pi,qi,le
DTPU0000001046,ns,ls,jq,rk,oo
DTPU0000001047,hp,hq,ip,gq,iq
DTPU0000001048,mg,go,gj,mr,op
DTPU0000001049,ip,ko,jo,lp,hp
DTPU0000001050,ks,ps,mp,po,mn
DTPU0000001051,oi,nf,pf,qg,of
DTPU0000001052,jf,dj,sj,si,so
DTPU0000001053,hg,ke,je,id,gd
DTPU0000001054,cj,bn,ek,ep,ci
DTPU0000001055,eg,fj,me,gi,aa
DTPU0000001056,cp,bp,bn,cl,bm
DTPU0000001057,gd,ge,ck,dj,op
DTPU0000001058,hm,jr,ck,gp,dk
DTPU0000001059,im,em,ii,jn,go
DTPU0000001060,sg,rd,re,og,sh
DTPU0000001061,dk,ck,kb,rg,ok
DTPU0000001062,gl,gj,hn,im,hi
DTPU0000001063,jk,ki,oj,fh,fj
DTPU0000001064,bj,bm,cj,dk,am
DTPU0000001065,rf,og,pl,ne,ok
DTPU0000001066,fd,dj,ci,ge,ab
DTPU0000001067,cr,bo,ep,bq,hr
DTPU0000001068,lf,mb,nb,kf,lb
DTPU0000001069,dq,bp,er,dr,bq
DTPU0000001070,ch,bh,pl,gh,ao
DTPU0000001071,es,ir,er,dr,gl
DTPU0000001072,hd,gd,fe,ic,jc
DTPU0000001073,sg,sl,mi,jp,le
DTPU0000001074,gj,jo,in,hm,hk
DTPU0000001075,qr,qp,kr,qo,jq
DTPU0000001076,ld,kf,nk,na,li
DTPU0000001077,ij,hi,fj,ej,ek
DTPU0000001078,mi,li,mh,nk,qh
DTPU0000001079,gr,lf,qd,od,kb
DTPU0000001080,rh,re,mf,kc,id
DTPU0000001081,ni,ph,rh,ri,pi
DTPU0000001082,qm,qn,rn,nk,op
DTPU0000001083,jd,ke,pe,dc,rd
DTPU0000001084,bn,an,cl,cp,bp
DTPU0000001085,ga,gf,gc,fa,hj
DTPU0000001086,qe,ph,re,nh,mh
DTPU0000001087,os,oq,qr,ns,pp
DTPU0000001088,li,lg,kh,qj,qk
DTPU0000001089,ok,pg,pi,pf,qe
DTPU0000001090,lj,kl,so,rr,kj
DTPU0000001091,ea,bh,ad,ab,af
DTPU0000001092,rf,ob,qg,qb,rb
DTPU0000001093,bg,cg,ch,bd,eg
DTPU0000001094,mf,po,gk,ad,lg
DTPU0000001095,pf,qh,of,qg,rh
DTPU0000001096,ck,od,cm,po,qo
DTPU0000001097,kl,gm,el,in,hm
DTPU0000001098,mr,oo,sr,on,pm
DTPU0000001099,jk,ih,ki,ik,jm
DTPU0000001100,ci,bn,cl,cm,cn
DTPU0000001101,cd,gh,ed,lb,be
DTPU0000001102,dd,dc,cd,op,ed
DTPU0000001103,ks,kp,lq,fq,dr
DTPU0000001104,re,qa,sc,pa,sa
DTPU0000001105,nd,ka,ne,oc,ld
DTPU0000001106,im,ho,gn,ln,jn
DTPU0000001107,jh,gj,mj,ih,ji
DTPU0000001108,kg,jg,ni,nh,jk
DTPU0000001109,fo,dq,go,cq,gq
DTPU0000001110,md,mc,od,mb,oe
DTPU0000001111,qk,jl,kl,ho,nm
DTPU0000001112,of,hn,kj,qn,kl
DTPU0000001113,jn,kj,ik,il,hj
DTPU0000001114,kk,kl,ko,ik,kn
DTPU0000001115,gs,is,ir,mp,fs
DTPU0000001116,pe,sf,lc,rd,qb
DTPU0000001117,dq,en,fn,co,am
DTPU0000001118,ll,mn,jl,im,jp
DTPU0000001119,sf,oh,ri,se,pd
DTPU0000001120,pp,rl,oq,qs,rm
DTPU0000001121,sg,ni,ka,ja,ng
DTPU0000001122,hn,gp,hp,fo,io
DTPU0000001123,ef,ge,gg,fe,ee
DTPU0000001124,od,qd,qc,oc,nc
DTPU0000001125,ee,fe,gc,ec,hc
DTPU0000001126,oq,nr,qp,mr,lq
DTPU0000001127,bf,db,cb,pe,ee
DTPU0000001128,ro,rp,po,pp,qn
DTPU0000001129,nm,rq,mm,lo,ln
DTPU0000001130,sf,sd,fo,ik,lj
DTPU0000001131,pr,ph,bq,ql,qh
DTPU0000001132,hj,ej,hm,dl,fi
DTPU0000001133,qh,pj,lm,ko,rh
DTPU0000001134,aa,dd,ag,ac,bc
DTPU0000001135,jh,ms,js,sp,fo
DTPU0000001136,ef,fh,eg,dg,jg
DTPU0000001137,sn,so,sq,pe,sm
DTPU0000001138,fh,fg,fe,eg,ff
DTPU0000001139,ce,cc,df,ef,dg
DTPU0000001140,ej,hk,fk,ik,gm
DTPU0000001141,oj,ni,pi,ll,mi
DTPU0000001142,lg,nf,ne,mf,mj
DTPU0000001143,hd,hc,ie,je,gg
DTPU0000001144,kk,jj,in,jg,ll
DTPU0000001145,dl,ek,gj,bi,el
DTPU0000001146,je,hb,ie,fe,me
DTPU0000001147,hh,ji,jh,ig,kg
DTPU0000001148,mn,lo,no,lm,ln
DTPU0000001149,dr,em,gq,jq,hr
DTPU0000001150,rj,rg,nk,im,ph
DTPU0000001151,jr,lo,lq,kr,in
DTPU0000001152,ad,bi,bg,ae,ih
DTPU0000001153,il,jk,mh,kj,ii
DTPU0000001154,rl,iq,rn,hn,re
DTPU0000001155,kp,ko,jn,gp,ej
DTPU0000001156,fe,ff,hf,nl,gg
DTPU0000001157,cj,ae,eh,ck,lc
DTPU0000001158,mj,mg,ml,nm,ll
DTPU0000001159,di,ci,km,im,hm
DTPU0000001160,gq,gp,ir,mq,gn
DTPU0000001161,oo,no,oh,ln,lm
DTPU0000001162,ep,cl,en,em,br
DTPU0000001163,cc,be,id,fi,kh
DTPU0000001164,kl,kk,pl,pj,pk
DTPU0000001165,cb,fc,ec,ca,ef
DTPU0000001166,li,lk,rd,ne,og
DTPU0000001167,hk,hl,md,rk,le
DTPU0000001168,pf,oe,nb,qe,ic
DTPU0000001169,ii,hi,qc,mb,lf
DTPU0000001170,hp,go,jo,jr,jl
DTPU0000001171,al,ko,rh,ho,il
DTPU0000001172,ic,jg,kd,ge,pg
DTPU0000001173,al,eo,eg,sn,gl
DTPU0000001174,nl,nk,kj,mj,lj
DTPU0000001175,nk,ni,oi,mk,qk
DTPU0000001176,po,pq,qo,qq,nq
DTPU0000001177,jj,il,ji,fh,gj
DTPU0000001178,na,ql,rg,oa,qb
DTPU0000001179,mk,hm,nk,fo,hn
DTPU0000001180,go,pj,el,nm,ha
DTPU0000001181,nq,mo,or,rp,rq
DTPU0000001182,qc,oe,od,pb,nf
DTPU0000001183,en,ep,fp,dp,rn
DTPU0000001184,dp,dd,cp,dc,dq
DTPU0000001185,gg,pi,gh,hg,ph
DTPU0000001186,pj,gs,nj,gk,ni
DTPU0000001187,iq,kq,lq,ih,qm
DTPU0000001188,ph,nb,md,oh,kf
DTPU0000001189,il,hn,gk,gn,im
DTPU0000001190,rc,of,ph,lc,cd
DTPU0000001191,ih,sp,sr,os,gm
DTPU0000001192,jj,jk,li,ii,om
DTPU0000001193,ms,bj,af,gj,aj
DTPU0000001194,ns,js,kp,gr,ko
DTPU0000001195,mm,jl,jn,nn,ml
DTPU0000001196,ee,nd,hr,md,ir
DTPU0000001197,ff,hj,fi,ef,hk
DTPU0000001198,in,ga,al,im,ji
DTPU0000001199,hf,ih,he,if,ie
DTPU0000001200,hs,ap,ai,es,aq
DTPU0000001201,lf,mg,io,kg,hm
DTPU0000001202,he,ge,hg,gd,hd
DTPU0000001203,ec,hd,gd,fc,ge
DTPU0000001204,og,qn,qb,nq,qd
DTPU0000001205,fj,ff,id,hg,gf
DTPU0000001206,fl,ej,cq,cn,fm
DTPU0000001207,ms,ls,or,hr,ir
DTPU0000001208,op,np,no,rq,oq
DTPU0000001209,qd,pd,dc,pc,de
DTPU0000001210,eg,dh,jc,cd,ck
DTPU0000001211,kj,em,ij,el,kl
DTPU0000001212,of,pj,kk,jl,pf
DTPU0000001213,dl,id,hf,bn,bl
DTPU0000001214,jr,ah,hr,ik,am
